longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,predicted_house_value
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,NEAR BAY,147290.27
-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,INLAND,81958.36
-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,INLAND,135911.1
-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,NEAR OCEAN,180136.66
-118.43,34.2,28.0,3386.0,,2240.0,737.0,3.0221,<1H OCEAN,183703.39
-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,<1H OCEAN,156411.72
-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,<1H OCEAN,189157.89
-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,<1H OCEAN,194047.67
-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,<1H OCEAN,209360.47
-121.83,37.28,33.0,1115.0,250.0,1168.0,261.0,3.9009,<1H OCEAN,185468.55
-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,<1H OCEAN,218064.14
-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,INLAND,109842.16
-118.18,33.82,43.0,2210.0,469.0,1042.0,418.0,3.5,NEAR OCEAN,234534.58
-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,NEAR OCEAN,499390.06
-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,<1H OCEAN,439226.9
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,INLAND,150610.52
-117.89,34.09,35.0,1205.0,330.0,583.0,319.0,2.3971,<1H OCEAN,234592.88
-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,<1H OCEAN,311966.28
-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,<1H OCEAN,287589.2
-118.58,34.06,25.0,4440.0,693.0,1560.0,636.0,8.8666,<1H OCEAN,515666.16
-118.03,33.96,37.0,1180.0,256.0,614.0,242.0,3.117,<1H OCEAN,194188.89
-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,<1H OCEAN,470620.7
-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,NEAR BAY,431084.7
-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,INLAND,138591.6
-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,INLAND,243185.0
-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,NEAR BAY,209033.16
-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,<1H OCEAN,194920.7
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,<1H OCEAN,443640.2
-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,<1H OCEAN,150660.44
-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,INLAND,62092.027
-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,<1H OCEAN,326570.06
-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,NEAR BAY,369519.75
-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,NEAR BAY,133623.27
-122.31,37.56,45.0,1792.0,301.0,829.0,318.0,4.9013,NEAR OCEAN,340494.6
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,<1H OCEAN,204144.61
-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,<1H OCEAN,210338.22
-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,2.9048,INLAND,98341.516
-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,<1H OCEAN,464612.62
-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,INLAND,78885.48
-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,<1H OCEAN,292740.7
-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,<1H OCEAN,399632.66
-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,<1H OCEAN,314033.4
-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,<1H OCEAN,180975.22
-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,<1H OCEAN,185689.55
-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,<1H OCEAN,199891.19
-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,NEAR BAY,191323.08
-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,INLAND,75659.805
-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,<1H OCEAN,159914.25
-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,NEAR OCEAN,165912.84
-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,INLAND,147203.78
-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,NEAR OCEAN,167044.84
-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,INLAND,51384.316
-118.81,34.25,4.0,9147.0,1827.0,3950.0,1661.0,5.716,<1H OCEAN,275705.7
-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,<1H OCEAN,278473.28
-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,<1H OCEAN,354912.8
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,<1H OCEAN,162251.81
-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND,86586.9
-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,INLAND,155540.83
-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,<1H OCEAN,198400.1
-118.98,35.37,36.0,1562.0,398.0,1223.0,329.0,0.9675,INLAND,49629.93
-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,<1H OCEAN,449910.12
-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,INLAND,104792.8
-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,INLAND,65024.49
-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,INLAND,272915.47
-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,INLAND,124758.8
-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,<1H OCEAN,162412.94
-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,<1H OCEAN,492854.22
-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,NEAR BAY,472488.12
-116.53,33.78,18.0,2547.0,463.0,411.0,214.0,2.5489,INLAND,129270.3
-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,INLAND,132688.61
-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,INLAND,81201.14
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,NEAR BAY,121890.555
-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,INLAND,76016.875
-118.26,33.97,46.0,1086.0,249.0,880.0,250.0,1.5962,<1H OCEAN,97710.016
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,NEAR OCEAN,319723.75
-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,<1H OCEAN,396641.0
-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,<1H OCEAN,195816.86
-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,<1H OCEAN,454040.84
-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,<1H OCEAN,250759.19
-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,INLAND,185267.53
-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,INLAND,403266.8
-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,<1H OCEAN,273299.53
-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,INLAND,159657.53
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,NEAR OCEAN,488085.34
-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,INLAND,105598.4
-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,<1H OCEAN,439214.6
-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,INLAND,63911.832
-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,<1H OCEAN,131090.88
-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,<1H OCEAN,295236.22
-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,<1H OCEAN,128275.625
-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,INLAND,51570.32
-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,<1H OCEAN,219797.27
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,<1H OCEAN,246692.47
-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,INLAND,213724.14
-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,INLAND,138361.56
-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,INLAND,68972.47
-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,NEAR OCEAN,309918.6
-123.2,39.15,27.0,990.0,238.0,592.0,225.0,2.0074,<1H OCEAN,103128.25
-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,NEAR BAY,410832.62
-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,NEAR OCEAN,258358.64
-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,<1H OCEAN,484596.56
-118.24,33.99,28.0,312.0,89.0,498.0,87.0,2.4107,<1H OCEAN,137511.11
-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,<1H OCEAN,184926.88
-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,<1H OCEAN,166644.7
-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,NEAR BAY,171317.38
-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,INLAND,122456.42
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,NEAR OCEAN,419430.56
-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,<1H OCEAN,279909.75
-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,<1H OCEAN,280384.22
-118.28,33.96,23.0,1983.0,611.0,2048.0,600.0,1.5313,<1H OCEAN,121485.5
-117.89,33.85,18.0,2036.0,414.0,1292.0,380.0,3.875,<1H OCEAN,177354.23
-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,<1H OCEAN,176239.48
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,INLAND,104191.05
-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.293,<1H OCEAN,237741.56
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,NEAR BAY,98704.62
-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,NEAR BAY,489267.2
-124.16,40.8,52.0,2416.0,618.0,1150.0,571.0,1.7308,NEAR OCEAN,104570.5
-120.45,34.66,7.0,3329.0,504.0,1462.0,452.0,4.7875,NEAR OCEAN,218483.77
-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,<1H OCEAN,139099.69
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,<1H OCEAN,189492.61
-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708,<1H OCEAN,299577.28
-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,2.6445,INLAND,68516.5
-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,<1H OCEAN,226121.6
-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,INLAND,87931.414
-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,NEAR BAY,349628.94
-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,<1H OCEAN,429169.6
-121.53,38.58,33.0,4988.0,1169.0,2414.0,1075.0,1.9728,INLAND,108005.21
-121.23,37.8,11.0,2451.0,665.0,1155.0,533.0,2.2254,INLAND,106550.68
-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,<1H OCEAN,350703.94
-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,INLAND,102413.79
-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,INLAND,321813.84
-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,<1H OCEAN,302490.94
-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,<1H OCEAN,269850.16
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,<1H OCEAN,237914.55
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,INLAND,84225.52
-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,<1H OCEAN,211937.81
-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,INLAND,422710.34
-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,NEAR BAY,185618.92
-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,<1H OCEAN,198347.64
-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,INLAND,101329.16
-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,<1H OCEAN,242677.27
-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,NEAR BAY,178932.2
-119.32,36.19,11.0,1281.0,291.0,861.0,313.0,1.0962,INLAND,69859.01
-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,NEAR OCEAN,240731.53
-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,<1H OCEAN,173530.62
-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,<1H OCEAN,157499.03
-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,INLAND,104272.98
-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,NEAR BAY,206597.16
-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,<1H OCEAN,278330.66
-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,NEAR BAY,295947.78
-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,INLAND,126241.42
-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,<1H OCEAN,272539.97
-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,<1H OCEAN,388060.28
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,<1H OCEAN,158176.52
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,INLAND,149677.08
-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,<1H OCEAN,94089.734
-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,NEAR OCEAN,228291.45
-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,NEAR BAY,207455.52
-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,INLAND,91269.75
-118.26,33.9,38.0,1566.0,318.0,981.0,318.0,4.0234,<1H OCEAN,170374.78
-120.45,34.94,24.0,1702.0,447.0,1240.0,417.0,2.4091,<1H OCEAN,140410.05
-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,<1H OCEAN,222536.45
-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,<1H OCEAN,170788.55
-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,NEAR BAY,397613.25
-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726,<1H OCEAN,192910.02
-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066,NEAR OCEAN,324802.72
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,<1H OCEAN,109513.43
-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,INLAND,205092.52
-118.27,34.05,52.0,1292.0,864.0,2081.0,724.0,0.9563,<1H OCEAN,219207.22
-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,NEAR BAY,253437.58
-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,<1H OCEAN,334874.03
-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,<1H OCEAN,233892.48
-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,INLAND,83039.47
-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,INLAND,133207.28
-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,<1H OCEAN,177221.69
-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,INLAND,126125.34
-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,<1H OCEAN,162589.25
-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,INLAND,97844.195
-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,NEAR BAY,391629.94
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,<1H OCEAN,295970.53
-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,<1H OCEAN,110734.4
-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,NEAR OCEAN,178969.36
-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,<1H OCEAN,270715.03
-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,NEAR OCEAN,181503.64
-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,INLAND,144388.64
-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,INLAND,116680.4
-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,NEAR OCEAN,94740.63
-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,<1H OCEAN,186701.06
-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,<1H OCEAN,170677.22
-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,NEAR BAY,317125.56
-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,INLAND,268224.72
-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,INLAND,90186.56
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,NEAR BAY,288554.38
-122.53,37.97,52.0,1560.0,451.0,700.0,419.0,2.5125,NEAR BAY,243002.98
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,NEAR BAY,106644.32
-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,INLAND,106413.0
-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,<1H OCEAN,288698.12
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,NEAR BAY,203969.56
-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,<1H OCEAN,266298.84
-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,INLAND,75990.305
-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,INLAND,148846.64
-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,<1H OCEAN,206528.16
-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,INLAND,177757.27
-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,<1H OCEAN,306667.97
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,323854.16
-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,<1H OCEAN,202823.47
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,INLAND,163779.14
-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,INLAND,109106.38
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,INLAND,52597.316
-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,<1H OCEAN,500854.75
-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,<1H OCEAN,141678.7
-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,NEAR OCEAN,216299.3
-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,NEAR OCEAN,329471.25
-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,INLAND,51404.285
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,NEAR BAY,140086.98
-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,NEAR OCEAN,324210.22
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,INLAND,85420.3
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,INLAND,60500.426
-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,<1H OCEAN,233366.03
-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,NEAR OCEAN,230355.3
-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,INLAND,121106.41
-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,INLAND,66486.64
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,<1H OCEAN,233443.16
-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,INLAND,103356.84
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,<1H OCEAN,205204.05
-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,INLAND,57205.125
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,<1H OCEAN,228674.52
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,INLAND,112011.125
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,NEAR OCEAN,190990.69
-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,<1H OCEAN,272915.06
-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,NEAR BAY,304603.16
-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,NEAR OCEAN,298272.56
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,<1H OCEAN,127808.17
-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,<1H OCEAN,319289.3
-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,<1H OCEAN,160926.3
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,<1H OCEAN,256253.22
-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,NEAR BAY,323604.6
-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,NEAR BAY,409206.53
-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,<1H OCEAN,301582.53
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,INLAND,112577.5
-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,NEAR OCEAN,120907.69
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,<1H OCEAN,272764.66
-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,NEAR BAY,325233.97
-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,INLAND,143003.27
-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,INLAND,138650.45
-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,<1H OCEAN,299903.03
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,INLAND,80831.234
-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,<1H OCEAN,397468.3
-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,INLAND,120321.34
-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,<1H OCEAN,395181.3
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,NEAR OCEAN,208779.86
-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,<1H OCEAN,137660.77
-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,<1H OCEAN,242586.9
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,<1H OCEAN,206018.17
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,<1H OCEAN,248806.02
-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,<1H OCEAN,113072.93
-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,<1H OCEAN,136690.64
-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,INLAND,182703.83
-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,<1H OCEAN,210580.56
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,INLAND,102858.44
-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,INLAND,286704.06
-118.37,34.21,36.0,1392.0,326.0,1181.0,303.0,3.1563,<1H OCEAN,178651.36
-118.25,34.01,43.0,1575.0,475.0,1980.0,469.0,1.7425,<1H OCEAN,109111.45
-117.79,35.21,4.0,2.0,2.0,6.0,2.0,2.375,INLAND,178215.12
-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333,<1H OCEAN,154925.19
-120.99,37.66,46.0,1750.0,347.0,754.0,356.0,2.9137,INLAND,126668.516
-122.56,37.97,52.0,1833.0,324.0,735.0,306.0,4.6944,NEAR BAY,350606.06
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,NEAR BAY,285547.06
-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,INLAND,356190.53
-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,<1H OCEAN,358827.5
-122.19,39.91,39.0,2467.0,529.0,1433.0,502.0,1.8571,INLAND,60052.53
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,<1H OCEAN,108201.15
-118.15,34.11,52.0,1000.0,192.0,363.0,158.0,4.2981,<1H OCEAN,258396.19
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,NEAR OCEAN,242323.64
-118.87,34.2,26.0,1924.0,245.0,775.0,244.0,7.001,<1H OCEAN,347180.97
-122.5,37.74,44.0,2527.0,518.0,1434.0,444.0,3.875,NEAR OCEAN,252953.47
-122.26,37.5,24.0,2307.0,510.0,842.0,507.0,3.6111,NEAR OCEAN,327094.88
-118.95,34.17,23.0,2630.0,404.0,1184.0,385.0,5.2955,<1H OCEAN,287395.38
-122.72,38.45,41.0,1743.0,373.0,780.0,357.0,3.1467,<1H OCEAN,207701.61
-122.86,38.42,38.0,1166.0,223.0,584.0,225.0,3.6667,<1H OCEAN,216869.92
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,INLAND,185057.62
-119.19,34.22,26.0,3175.0,736.0,2460.0,775.0,3.125,NEAR OCEAN,203377.84
-121.7,38.65,22.0,1360.0,282.0,808.0,229.0,2.4167,INLAND,103417.195
-119.68,36.81,16.0,2668.0,454.0,1536.0,457.0,3.9792,INLAND,94323.75
-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,NEAR OCEAN,321481.56
-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527,<1H OCEAN,271568.12
-121.28,38.14,38.0,2803.0,500.0,1223.0,509.0,4.119,INLAND,144331.36
-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,<1H OCEAN,229711.23
